 

stn;time;gre000z0;tre200s0;rre150z0;ure200s0;fu3010z0;dkl010z0
BER;202306070600;295;14.8;0.0;70.8;1.4;75
BER;202306070610;326;15.4;0.0;65.6;2.9;9
BER;202306070620;356;15.7;0.0;64.2;3.6;9
BER;202306070630;385;16.2;0.0;63.9;4.7;14
BER;202306070640;414;16.2;0.0;62.5;4.7;4
BER;202306070650;446;16.9;0.0;63.7;5.8;3
BER;202306070700;476;17.6;0.0;64.6;5.4;355
BER;202306070710;507;17.3;0.0;61.7;6.8;356
BER;202306070720;536;18.2;0.0;63.0;8.3;353
BER;202306070730;562;18.2;0.0;60.1;9.0;26
BER;202306070740;590;18.6;0.0;59.9;7.6;12
BER;202306070750;618;18.8;0.0;59.1;9.4;37
BER;202306070800;643;19.3;0.0;57.7;10.8;51
BER;202306070810;668;19.0;0.0;56.0;9.7;47
BER;202306070820;698;19.2;0.0;58.5;7.6;24
BER;202306070830;752;20.2;0.0;59.0;8.6;14
BER;202306070840;792;20.5;0.0;56.6;9.7;347
BER;202306070850;852;20.8;0.0;56.7;7.6;15
BER;202306070900;839;21.5;0.0;53.7;7.9;43
BER;202306070910;966;21.0;0.0;52.7;11.9;358
BER;202306070920;928;21.7;0.0;52.0;11.2;1
BER;202306070930;940;22.3;0.0;50.7;11.2;8
BER;202306070940;949;21.7;0.0;47.6;12.2;6
BER;202306070950;930;23.0;0.0;49.7;11.5;21
BER;202306071000;911;22.9;0.0;46.1;9.4;25
BER;202306071010;907;23.8;0.0;47.0;11.5;35
BER;202306071020;905;23.1;0.0;40.6;13.0;3
BER;202306071030;915;23.3;0.0;43.8;12.6;41
BER;202306071040;922;23.2;0.0;42.2;12.6;45
BER;202306071050;928;23.2;0.0;40.3;15.5;40
BER;202306071100;935;24.0;0.0;38.5;11.2;32
BER;202306071110;942;23.8;0.0;42.7;11.2;67
BER;202306071120;945;24.1;0.0;37.8;10.1;43
BER;202306071130;945;23.9;0.0;40.3;10.1;2
BER;202306071140;946;23.5;0.0;38.9;15.5;42
BER;202306071150;944;24.4;0.0;39.7;11.9;37
BER;202306071200;945;24.5;0.0;40.5;12.6;6
BER;202306071210;939;24.1;0.0;37.1;12.2;51
BER;202306071220;931;24.6;0.0;36.8;10.8;3
BER;202306071230;931;24.5;0.0;36.5;10.8;76
BER;202306071240;922;24.9;0.0;38.3;9.7;16
BER;202306071250;913;24.3;0.0;32.3;9.0;41
BER;202306071300;902;25.0;0.0;36.5;9.4;36
BER;202306071310;888;24.8;0.0;34.3;13.3;10
BER;202306071320;881;25.2;0.0;33.0;10.8;348
BER;202306071330;862;25.4;0.0;33.8;11.9;350
BER;202306071340;838;25.6;0.0;33.6;12.6;6
BER;202306071350;821;25.2;0.0;31.1;12.6;358
BER;202306071400;804;25.2;0.0;32.2;10.8;5
BER;202306071410;786;25.3;0.0;31.7;13.0;3
BER;202306071420;766;25.1;0.0;31.1;11.2;32
BER;202306071430;743;25.6;0.0;30.3;12.2;55
BER;202306071440;611;25.1;0.0;30.5;11.2;12
BER;202306071450;703;25.9;0.0;30.8;13.0;351
BER;202306071500;674;25.1;0.0;31.1;12.2;16
BER;202306071510;654;25.4;0.0;31.1;9.7;21
BER;202306071520;627;25.2;0.0;29.5;9.7;359
BER;202306071530;592;25.8;0.0;32.4;11.5;347
BER;202306071540;563;25.5;0.0;31.4;9.0;13
BER;202306071550;532;24.7;0.0;29.1;10.4;62
BER;202306071600;501;25.1;0.0;30.0;10.8;51
BER;202306071610;473;24.6;0.0;30.0;10.1;50
BER;202306071620;443;24.6;0.0;30.7;8.3;54
BER;202306071630;414;24.7;0.0;31.7;14.0;16
BER;202306071640;384;24.5;0.0;31.7;12.6;10
BER;202306071650;351;24.6;0.0;31.7;14.8;4
BER;202306071700;322;24.4;0.0;33.5;13.3;19
BER;202306071710;289;24.3;0.0;32.7;14.8;17
BER;202306071720;258;24.2;0.0;33.6;13.7;19
BER;202306071730;222;23.9;0.0;35.1;13.3;32
BER;202306071740;173;23.4;0.0;37.8;12.2;15
BER;202306071750;134;23.1;0.0;37.5;14.4;11
BER;202306071800;108;22.8;0.0;38.7;13.3;17
BER;202306071810;41;22.2;0.0;39.5;9.4;19
BER;202306071820;29;21.8;0.0;39.9;9.0;21
BER;202306071830;21;21.5;0.0;40.9;9.0;29
BER;202306071840;18;21.2;0.0;42.1;6.1;44
BER;202306071850;15;21.0;0.0;42.3;6.5;29
BER;202306071900;12;20.7;0.0;44.2;7.9;48
BER;202306071910;7;21.2;0.0;40.8;7.2;48
BER;202306071920;3;21.2;0.0;40.0;5.4;47
BER;202306071930;1;20.4;0.0;45.1;5.0;42
BER;202306071940;0;20.5;0.0;42.0;5.8;57
BER;202306071950;0;20.8;0.0;40.4;2.9;93
BER;202306072000;0;20.1;0.0;45.1;4.3;158
BER;202306072010;0;19.4;0.0;50.4;3.2;138
BER;202306072020;0;18.9;0.0;53.8;5.0;154
BER;202306072030;0;18.4;0.0;57.1;5.0;144
BER;202306072040;0;18.1;0.0;58.5;4.3;141
BER;202306072050;0;18.1;0.0;57.7;3.2;135
BER;202306072100;0;17.9;0.0;58.9;2.5;151
BER;202306072110;0;17.4;0.0;61.4;3.6;142
BER;202306072120;0;17.2;0.0;62.3;5.4;137
BER;202306072130;0;17.3;0.0;61.2;4.3;153
BER;202306072140;0;17.3;0.0;60.7;2.2;156
BER;202306072150;0;17.5;0.0;59.3;2.2;174
BER;202306072200;0;17.6;0.0;59.4;4.3;167
BER;202306072210;0;16.8;0.0;63.1;3.2;187
BER;202306072220;0;17.4;0.0;59.7;1.4;182
BER;202306072230;0;17.1;0.0;61.6;4.7;161
BER;202306072240;0;16.7;0.0;64.4;4.7;157
BER;202306072250;0;16.3;0.0;65.9;5.8;157
BER;202306072300;0;15.8;0.0;69.1;5.8;125
BER;202306072310;0;16.4;0.0;65.6;5.8;137
BER;202306072320;0;15.4;0.0;70.4;4.7;153
BER;202306072330;0;15.4;0.0;70.1;5.0;155
BER;202306072340;0;15.8;0.0;67.1;5.8;157
BER;202306072350;0;14.9;0.0;72.6;5.0;159
BER;202306080000;0;15.4;0.0;68.7;6.1;157
BER;202306080010;0;15.1;0.0;70.9;7.2;160
BER;202306080020;0;15.0;0.0;72.1;6.8;159
BER;202306080030;0;14.8;0.0;73.1;6.5;153
BER;202306080040;0;14.9;0.0;71.9;4.7;164
BER;202306080050;0;13.3;0.0;82.0;3.2;191
BER;202306080100;0;13.6;0.0;79.4;2.2;181
BER;202306080110;0;14.0;0.0;75.8;2.9;156
BER;202306080120;0;13.7;0.0;77.3;3.6;170
BER;202306080130;0;13.7;0.0;77.7;1.1;184
BER;202306080140;0;13.6;0.0;77.4;4.3;197
BER;202306080150;0;13.3;0.0;80.3;4.0;204
BER;202306080200;0;12.7;0.0;83.4;7.2;219
BER;202306080210;0;13.3;0.0;80.9;5.8;204
BER;202306080220;0;13.3;0.0;81.1;4.0;133
BER;202306080230;0;13.7;0.0;76.4;4.7;132
BER;202306080240;0;13.4;0.0;78.8;5.4;203
BER;202306080250;0;12.1;0.0;85.7;5.4;205
BER;202306080300;0;13.0;0.0;79.8;5.4;184
BER;202306080310;0;13.3;0.0;77.2;7.6;171
BER;202306080320;0;12.9;0.0;79.4;7.6;190
BER;202306080330;0;12.8;0.0;79.7;5.8;188
BER;202306080340;3;12.5;0.0;82.0;3.6;175
BER;202306080350;7;12.1;0.0;82.7;2.5;177
BER;202306080400;13;12.3;0.0;81.4;3.2;173
BER;202306080410;21;12.6;0.0;80.2;3.2;173
BER;202306080420;29;12.0;0.0;84.3;2.5;135
BER;202306080430;40;12.0;0.0;84.8;1.1;216
BER;202306080440;83;13.1;0.0;78.1;4.7;157
BER;202306080450;106;13.4;0.0;78.8;5.0;182
BER;202306080500;127;14.3;0.0;72.8;5.8;185
BER;202306080510;152;14.7;0.0;72.0;6.1;186
BER;202306080520;180;15.1;0.0;70.1;5.0;177
BER;202306080530;209;15.4;0.0;70.3;4.7;175
BER;202306080540;237;15.8;0.0;68.3;6.1;174
BER;202306080550;265;16.0;0.0;67.0;6.1;172
BER;202306080600;293;16.2;0.0;67.4;7.6;164
BER;202306080610;325;16.5;0.0;66.7;7.6;162
BER;202306080620;360;16.6;0.0;66.9;7.2;146
BER;202306080630;383;17.2;0.0;65.8;6.5;148
BER;202306080640;410;17.7;0.0;62.5;6.5;156
BER;202306080650;443;18.0;0.0;59.0;6.8;162
BER;202306080700;488;18.4;0.0;58.5;6.1;179
BER;202306080710;432;18.2;0.0;59.7;5.0;183
BER;202306080720;433;18.5;0.0;58.2;5.0;180
BER;202306080730;311;18.5;0.0;61.6;4.0;184
BER;202306080740;383;18.6;0.0;60.9;4.7;203
BER;202306080750;645;19.3;0.0;58.9;6.8;252
BER;202306080800;700;19.8;0.0;58.0;5.8;271
BER;202306080810;635;19.7;0.0;57.8;5.4;295
BER;202306080820;426;19.5;0.0;58.8;4.0;208
BER;202306080830;820;20.7;0.0;57.2;2.5;211
BER;202306080840;657;19.7;0.0;57.3;2.5;291
BER;202306080850;666;20.2;0.0;54.4;1.4;208
BER;202306080900;695;21.3;0.0;53.6;2.9;213
BER;202306080910;568;20.7;0.0;53.3;4.0;252
BER;202306080920;813;21.9;0.0;52.1;3.6;245
BER;202306080930;695;20.5;0.0;51.4;6.5;319
BER;202306080940;881;22.1;0.0;47.8;6.5;282
BER;202306080950;701;22.3;0.0;53.0;9.0;314
BER;202306081000;699;21.9;0.0;46.3;7.9;338
BER;202306081010;672;21.7;0.0;46.9;8.6;35
BER;202306081020;911;22.4;0.0;45.5;7.2;342
BER;202306081030;916;23.3;0.0;47.2;10.4;346
BER;202306081040;908;23.2;0.0;45.2;10.8;24
BER;202306081050;926;23.4;0.0;42.0;10.4;346
BER;202306081100;934;23.8;0.0;45.2;10.1;19
BER;202306081110;940;22.9;0.0;40.9;10.4;22
BER;202306081120;944;23.4;0.0;39.6;9.4;349
BER;202306081130;944;24.7;0.0;42.2;9.0;335
BER;202306081140;948;23.6;0.0;41.2;7.6;354
BER;202306081150;948;24.8;0.0;38.7;6.5;320
BER;202306081200;953;25.1;0.0;41.9;11.5;333
BER;202306081210;951;24.5;0.0;39.3;7.2;354
BER;202306081220;951;24.7;0.0;38.4;10.8;313
BER;202306081230;945;24.6;0.0;37.3;8.3;355
BER;202306081240;939;24.8;0.0;39.6;10.1;12
BER;202306081250;941;24.9;0.0;39.3;8.6;310
BER;202306081300;956;25.5;0.0;38.6;6.5;344
BER;202306081310;974;25.5;0.0;38.5;7.9;352
BER;202306081320;979;25.0;0.0;37.8;11.9;329
BER;202306081330;700;25.1;0.0;38.5;8.3;309
BER;202306081340;948;26.0;0.0;39.5;10.8;353
BER;202306081350;672;25.0;0.0;36.8;5.8;18
BER;202306081400;663;25.2;0.0;35.8;7.9;340
BER;202306081410;941;26.3;0.0;36.2;10.1;323
BER;202306081420;958;26.1;0.0;35.5;10.8;15
BER;202306081430;756;25.5;0.0;36.1;11.2;358
BER;202306081440;343;24.6;0.0;37.5;13.0;342
BER;202306081450;308;24.5;0.0;39.1;9.7;357
BER;202306081500;767;25.2;0.0;33.7;6.1;358
BER;202306081510;719;25.4;0.0;37.6;7.9;3
BER;202306081520;615;24.8;0.0;36.7;8.6;34
BER;202306081530;374;22.8;0.0;47.3;17.6;160
BER;202306081540;458;22.6;0.0;48.3;19.4;139
BER;202306081550;669;22.6;0.0;48.4;17.3;145
BER;202306081600;465;22.1;0.0;50.9;14.8;145
BER;202306081610;341;22.2;0.0;49.8;13.7;145
BER;202306081620;372;22.1;0.0;43.9;18.0;146
BER;202306081630;386;22.2;0.0;43.0;15.1;138
BER;202306081640;294;22.2;0.0;52.8;11.9;143
BER;202306081650;319;21.9;0.0;47.7;11.5;125
BER;202306081700;335;22.1;0.0;45.3;10.1;132
